uri,kode,laereplan_kode,laereplan_versjon,laereplan_tittel_bokmaal,fag,aarstrinn,status,tekst_bokmaal,tekst_nynorsk,tekst_default,tekst_engelsk,har_nynorsk,samme_som,gjenbruk_av
http://psi.udir.no/kl06/KM14023,KM14023,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,bruke og lage modeller for å forutsi eller beskrive naturfaglige prosesser og systemer og gjøre rede for modellenes styrker og begrensninger,,bruke og lage modeller for å forutsi eller beskrive naturfaglige prosesser og systemer og gjøre rede for modellenes styrker og begrensninger,,nei,,KM644
http://psi.udir.no/kl06/KM14024,KM14024,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,delta i risikovurderinger knyttet til forsøk og følge sikkerhetstiltakene,,delta i risikovurderinger knyttet til forsøk og følge sikkerhetstiltakene,,nei,,KM645
http://psi.udir.no/kl06/KM14025,KM14025,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,gi eksempler på dagsaktuell forskning og drøfte hvordan ny kunnskap genereres gjennom samarbeid og kritisk tilnærming til eksisterende kunnskap,,gi eksempler på dagsaktuell forskning og drøfte hvordan ny kunnskap genereres gjennom samarbeid og kritisk tilnærming til eksisterende kunnskap,,nei,,KM646
http://psi.udir.no/kl06/KM14026,KM14026,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,"utforske, forstå og lage teknologiske systemer som består av en sender og en mottaker",,"utforske, forstå og lage teknologiske systemer som består av en sender og en mottaker",,nei,,KM647
http://psi.udir.no/kl06/KM14027,KM14027,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,bruke programmering til å utforske naturfaglige fenomener,,bruke programmering til å utforske naturfaglige fenomener,,nei,,KM648
http://psi.udir.no/kl06/KM14028,KM14028,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,"utforske kjemiske reaksjoner, forklare massebevaring og gjøre rede for betydninger av noen forbrenningsreaksjoner",,"utforske kjemiske reaksjoner, forklare massebevaring og gjøre rede for betydninger av noen forbrenningsreaksjoner",,nei,,KM649
http://psi.udir.no/kl06/KM14029,KM14029,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,bruke atommodeller og periodesystemet til å gjøre rede for egenskaper til grunnstoffer og kjemiske forbindelser,,bruke atommodeller og periodesystemet til å gjøre rede for egenskaper til grunnstoffer og kjemiske forbindelser,,nei,,KM650
http://psi.udir.no/kl06/KM14030,KM14030,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,beskrive drivhuseffekten og gjøre rede for faktorer som kan forårsake globale klimaendringer,,beskrive drivhuseffekten og gjøre rede for faktorer som kan forårsake globale klimaendringer,,nei,,KM651
http://psi.udir.no/kl06/KM14031,KM14031,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,"gjøre rede for energibevaring og energikvalitet og utforske ulike måter å omdanne, transportere og lagre energi på",,"gjøre rede for energibevaring og energikvalitet og utforske ulike måter å omdanne, transportere og lagre energi på",,nei,,KM652
http://psi.udir.no/kl06/KM14032,KM14032,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,drøfte hvordan energiproduksjon og energibruk kan påvirke miljøet lokalt og globalt,,drøfte hvordan energiproduksjon og energibruk kan påvirke miljøet lokalt og globalt,,nei,,KM635
http://psi.udir.no/kl06/KM14033,KM14033,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,beskrive hvordan forskere har kommet fram til evolusjonsteorien og bruke denne til å forklare utvikling av biologisk mangfold,,beskrive hvordan forskere har kommet fram til evolusjonsteorien og bruke denne til å forklare utvikling av biologisk mangfold,,nei,,KM653
http://psi.udir.no/kl06/KM14034,KM14034,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,sammenligne celler hos ulike organismer og beskrive sammenhenger mellom oppbygning og funksjon,,sammenligne celler hos ulike organismer og beskrive sammenhenger mellom oppbygning og funksjon,,nei,,KM634
http://psi.udir.no/kl06/KM14035,KM14035,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,utforske sammenhenger mellom abiotiske og biotiske faktorer i et økosystem og diskutere hvordan energi og materie omdannes i kretsløp,,utforske sammenhenger mellom abiotiske og biotiske faktorer i et økosystem og diskutere hvordan energi og materie omdannes i kretsløp,,nei,,KM632
http://psi.udir.no/kl06/KM14036,KM14036,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,gi eksempler på og drøfte aktuelle dilemmaer knyttet til utnyttelse av naturressurser og tap av biologisk mangfold,,gi eksempler på og drøfte aktuelle dilemmaer knyttet til utnyttelse av naturressurser og tap av biologisk mangfold,,nei,,KM615
http://psi.udir.no/kl06/KM14037,KM14037,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,"gjennom praktisk deltagelse vise hvordan birget/bierggit/bïerkenidh i naturen, og sammenlikne birgejupmi/bierggim/bïerkenidh i ulike samiske områder",,"gjennom praktisk deltagelse vise hvordan birget/bierggit/bïerkenidh i naturen, og sammenlikne birgejupmi/bierggim/bïerkenidh i ulike samiske områder",,nei,,KM616
http://psi.udir.no/kl06/KM14038,KM14038,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,gjøre rede for hvordan fotosyntese og celleånding gir energi til alt levende gjennom karbonkretsløpet,,gjøre rede for hvordan fotosyntese og celleånding gir energi til alt levende gjennom karbonkretsløpet,,nei,,KM617
http://psi.udir.no/kl06/KM14039,KM14039,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,bruke platetektonikkteorien til å forklare jordas utvikling over tid og gi eksempler på observasjoner som støtter teorien,,bruke platetektonikkteorien til å forklare jordas utvikling over tid og gi eksempler på observasjoner som støtter teorien,,nei,,KM618
http://psi.udir.no/kl06/KM14040,KM14040,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,drøfte spørsmål knyttet til seksuell og reproduktiv helse,,drøfte spørsmål knyttet til seksuell og reproduktiv helse,,nei,,KM619
http://psi.udir.no/kl06/KM14041,KM14041,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,"sammenligne nervesystemet og hormonsystemet og beskrive hvordan rusmidler, legemidler, miljøgifter og doping påvirker signalsystemene",,"sammenligne nervesystemet og hormonsystemet og beskrive hvordan rusmidler, legemidler, miljøgifter og doping påvirker signalsystemene",,nei,,KM620
http://psi.udir.no/kl06/KM14042,KM14042,NAT02,05,Læreplan i naturfag samisk,"Naturfag, samisk plan, 8. årstrinn | Naturfag, samisk plan, 9. årstrinn | Naturfag, samisk plan, 10. årstrinn",Tiende årstrinn,status_publisert,"beskrive kroppens immunforsvar og hvordan vaksiner virker, og gjøre rede for hva vaksiner betyr for folkehelsen",,"beskrive kroppens immunforsvar og hvordan vaksiner virker, og gjøre rede for hva vaksiner betyr for folkehelsen",,nei,,KM621
http://psi.udir.no/kl06/KM14139,KM14139,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,lytte til og samtale om skjønnlitteratur og sakprosa på bokmål og nynorsk,lytte til og samtale om skjønnlitteratur og sakprosa på bokmål og nynorsk,lytte til og samtale om skjønnlitteratur og sakprosa på bokmål og nynorsk,"listen to and talk about fiction and factual prose in both ""bokmål"" and ""nynorsk""",ja,,KM12001
http://psi.udir.no/kl06/KM14151,KM14151,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,låne og lese bøker fra biblioteket,låne og lese bøker frå biblioteket,låne og lese bøker fra biblioteket,borrow and read books from the library,ja,,KM12013
http://psi.udir.no/kl06/KM14141,KM14141,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,"uttrykke tekstopplevelser gjennom lek, sang, tegning, skriving og andre kreative aktiviteter","uttrykkje tekstopplevingar gjennom leik, song, teikning, skriving og andre kreative aktivitetar","uttrykke tekstopplevelser gjennom lek, sang, tegning, skriving og andre kreative aktiviteter","express perceptions of texts through play, singing, drawing, writing and other creative activities",ja,,KM12003
http://psi.udir.no/kl06/KM14149,KM14149,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,"samtale om og beskrive hvordan ord vi bruker, kan påvirke andre","samtale om og beskrive korleis ord vi bruker, kan påverke andre","samtale om og beskrive hvordan ord vi bruker, kan påvirke andre",talk about and describe how the words we use can affect others,ja,,KM12011
http://psi.udir.no/kl06/KM14145,KM14145,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,leke med rim og rytme og lytte ut språklyder og stavelser i ord,leike med rim og rytme og lytte ut språklydar og stavingar i ord,leke med rim og rytme og lytte ut språklyder og stavelser i ord,play with rhyme and rhythm and listen to identify the various speech sounds and syllables in words,ja,,KM12007
http://psi.udir.no/kl06/KM14146,KM14146,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,trekke bokstavlyder sammen til ord under lesing og skriving,trekkje bokstavlydar saman til ord under lesing og skriving,trekke bokstavlyder sammen til ord under lesing og skriving,combine letter sounds into words when reading and writing,ja,,KM12008
http://psi.udir.no/kl06/KM14140,KM14140,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,lese med sammenheng og forståelse på papir og digitalt og bruke enkle strategier for leseforståelse,lese med samanheng og forståing på papir og digitalt og bruke enkle strategiar for leseforståing,lese med sammenheng og forståelse på papir og digitalt og bruke enkle strategier for leseforståelse,read with coherence and comprehension on paper and on screen and use simple strategies for reading comprehension,ja,,KM12002
http://psi.udir.no/kl06/KM14142,KM14142,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,"lytte, ta ordet etter tur og begrunne egne meninger i samtaler","lytte, ta ordet etter tur og grunngi eigne meiningar i samtalar","lytte, ta ordet etter tur og begrunne egne meninger i samtaler","listen, speak in turn and give grounds for one’s own opinions in conversations",ja,,KM12004
http://psi.udir.no/kl06/KM14143,KM14143,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,beskrive og fortelle muntlig og skriftlig,beskrive og fortelje munnleg og skriftleg,beskrive og fortelle muntlig og skriftlig,describe and tell orally and in writing,ja,,KM12005
http://psi.udir.no/kl06/KM14147,KM14147,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,skrive tekster for hånd og med tastatur,skrive tekstar for hand og med tastatur,skrive tekster for hånd og med tastatur,write texts using pen and paper and using a keyboard,ja,,KM12009
http://psi.udir.no/kl06/KM14144,KM14144,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,"bruke store og små bokstaver, punktum, spørsmålstegn og utropstegn i tekster og samtale om egne og andres tekster","bruke store og små bokstavar, punktum, spørsmålsteikn og utropsteikn i tekstar og samtale om eigne og andre sine tekstar","bruke store og små bokstaver, punktum, spørsmålstegn og utropstegn i tekster og samtale om egne og andres tekster","use upper-case and lower-case letters, periods, question marks and exclamation marks in texts and in conversations about one’s own and others’ texts",ja,,KM12006
http://psi.udir.no/kl06/KM14152,KM14152,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,lage tekster som kombinerer skrift med bilder,lage tekstar som kombinerer skrift med bilete,lage tekster som kombinerer skrift med bilder,create texts that combine text and pictures,ja,,KM12014
http://psi.udir.no/kl06/KM14148,KM14148,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,utforske og samtale om oppbygningen av og betydningen til ord og uttrykk,utforske og samtale om oppbygginga av og betydninga til ord og uttrykk,utforske og samtale om oppbygningen av og betydningen til ord og uttrykk,explore and talk about the structure and meaning of words and expressions,ja,,KM12010
http://psi.udir.no/kl06/KM14150,KM14150,NOR01,08,Læreplan i norsk,Norsk 1. årstrinn | Norsk 2. årstrinn,Andre årstrinn,status_publisert,utforske eget talespråk og samtale om forskjeller og likheter mellom talespråk og skriftspråk,utforske eige talespråk og samtale om forskjellar og likskapar mellom talespråk og skriftspråk,utforske eget talespråk og samtale om forskjeller og likheter mellom talespråk og skriftspråk,explore one’s own spoken language and talk about differences and similarities between spoken language and written language,ja,,KM12012
http://psi.udir.no/kl06/KM14153,KM14153,NOR01,08,Læreplan i norsk,Norsk 3. årstrinn | Norsk 4. årstrinn,Fjerde årstrinn,status_publisert,"lese og lytte til fortellinger, eventyr, sangtekster, faktabøker og andre tekster på bokmål og nynorsk og i oversettelse fra samiske og andre språk, og samtale om hva tekstene betyr for eleven","lese og lytte til forteljingar, eventyr, songtekstar, faktabøker og andre tekstar på bokmål og nynorsk og i omsetjing frå samiske og andre språk, og samtale om kva tekstane betyr for eleven","lese og lytte til fortellinger, eventyr, sangtekster, faktabøker og andre tekster på bokmål og nynorsk og i oversettelse fra samiske og andre språk, og samtale om hva tekstene betyr for eleven","read and listen to stories, fairy tales, lyrics, factual books and other texts in ""bokmål"" and ""nynorsk"" and in translation from Sami and other languages, and talk about what the texts mean to him or her",ja,,KM12015
http://psi.udir.no/kl06/KM14166,KM14166,NOR01,08,Læreplan i norsk,Norsk 3. årstrinn | Norsk 4. årstrinn,Fjerde årstrinn,status_publisert,velge bøker fra bibliotek ut fra egne interesser og leseferdigheter,velje bøker frå bibliotek ut frå eigne interesser og leseferdigheiter,velge bøker fra bibliotek ut fra egne interesser og leseferdigheter,choose books from the library based on one’s own interests and reading skills,ja,,KM12028
